     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3900500 3010500  1  5 18   4.2 1001 165  5.1 8  4.9  95    0    0 316 -326  2
3900500 3010500  1  5 19   4.6 1001 184  5.3 7  5.0  96    0    0 311 -326  2
3900500 3010500  1  5 20   4.5 1001 184  5.4 7  5.0  94    0    0 305 -327  2
3900500 3010500  1  5 21   4.8 1001 196  5.4 7  5.0  93    0    0 303 -330  2
3900500 3010500  1  5 22   4.8 1001 196  5.5 8  5.0  92    0    0 316 -332  2
3900500 3010500  1  5 23   4.9 1001 204  5.4 8  5.0  93    0    0 326 -332  2
3900500 3010500  1  5 24   4.6 1001 207  5.6 7  5.0  93    0    0 319 -332  2
3900500 3010500  1  6  1   4.5 1001 198  5.9 6  4.9  93    0    0 306 -332  2
3900500 3010500  1  6  2   4.1 1001 211  5.7 7  4.8  92    0    0 303 -331  2
3900500 3010500  1  6  3   3.5 1001 203  3.5 6  4.7  94    0    0 299 -330  2
3900500 3010500  1  6  4   3.5 1002 191  2.9 7  4.7  96    0    0 300 -328  2
3900500 3010500  1  6  5   3.5 1002 185  2.5 8  4.8  96    0    0 313 -327  2
3900500 3010500  1  6  6   4.0 1002 188  3.2 8  4.8  96    0    0 319 -326  2
3900500 3010500  1  6  7   3.6 1003 193  3.1 7  4.8  94    0    0 313 -326  2
3900500 3010500  1  6  8   3.6 1003 205  3.2 7  4.7  95    0    0 307 -326  2
3900500 3010500  1  6  9   3.3 1004 241  3.3 6  4.7  95    0    0 300 -326  2
3900500 3010500  1  6 10   3.3 1005 224  3.2 4  4.6  94    5   35 280 -326  2
3900500 3010500  1  6 11   3.8 1005 218  3.7 2  4.6  94   40   83 256 -327  2
3900500 3010500  1  6 12   4.1 1006 232  4.9 1  4.7  94   74  109 241 -330  2
3900500 3010500  1  6 13   4.4 1007 225  5.1 1  4.8  92   90  114 236 -333  2
3900500 3010500  1  6 14   4.9 1007 232  6.1 1  4.8  91   78  103 236 -335  2
3900500 3010500  1  6 15   5.0 1008 225  5.8 2  4.9  89   30   75 243 -334  2
3900500 3010500  1  6 16   4.9 1009 237  7.3 5  4.9  89    0    8 267 -332  2
3900500 3010500  1  6 17   5.0 1010 234  7.4 8  4.9  90    0    0 303 -329  2
3900500 3010500  1  6 18   5.2 1010 235  7.3 7  4.9  89    0    0 314 -328  2
3900500 3010500  1  6 19   5.2 1011 238  7.1 8  4.8  87    0    0 314 -327  2
3900500 3010500  1  6 20   5.0 1011 234  5.7 8  4.7  86    0    0 320 -326  2
3900500 3010500  1  6 21   5.0 1012 225  5.1 7  4.7  86    0    0 313 -325  2
3900500 3010500  1  6 22   4.8 1012 211  5.0 7  4.7  87    0    0 307 -324  2
3900500 3010500  1  6 23   4.6 1012 207  4.7 6  4.7  88    0    0 301 -322  2
3900500 3010500  1  6 24   4.0 1012 190  4.4 8  4.6  90    0    0 304 -321  2
3900500 3010500  1  7  1   2.9 1012 176  4.0 5  4.5  92    0    0 297 -320  2
3900500 3010500  1  7  2   1.6 1012 166  4.0 2  4.3  96    0    0 259 -320  2
3900500 3010500  1  7  3   1.3 1011 154  4.6 0  4.1  98    0    0 226 -318  2
3900500 3010500  1  7  4   1.0 1010 147  5.3 0  4.1  98    0    0 214 -316  2
3900500 3010500  1  7  5   0.9 1008 142  5.5 1  4.0  98    0    0 218 -317  2
3900500 3010500  1  7  6   1.2 1007 128  5.7 6  4.0  96    0    0 252 -318  2
3900500 3010500  1  7  7   1.7 1005 129  6.5 7  3.9  92    0    0 288 -319  2
3900500 3010500  1  7  8   1.6 1003 141  6.5 8  3.9  91    0    0 300 -320  2
3900500 3010500  1  7  9   2.0 1002 159  6.0 8  4.1  94    0    0 307 -320  2
3900500 3010500  1  7 10   2.5 1001 176  6.1 7  4.4  96    0   16 302 -321  2
3900500 3010500  1  7 11   4.1 1001 215  7.0 8  4.8  98    0   32 304 -321  2
3900500 3010500  1  7 12   5.6 1001 213  7.7 6  5.2  97   24   91 300 -327  2
3900500 3010500  1  7 13   6.8 1001 230 10.1 3  5.4  91   95   88 278 -334  2
3900500 3010500  1  7 14   6.8 1001 225  9.4 4  5.3  85   23   85 273 -339  2
3900500 3010500  1  7 15   6.2 1001 220 11.0 7  5.1  84    0   16 292 -342  2
3900500 3010500  1  7 16   5.7 1001 217 11.0 6  5.1  88    0    7 300 -343  2
3900500 3010500  1  7 17   5.4 1001 237 12.3 5  5.1  89    0    0 291 -343  2
3900500 3010500  1  7 18   5.9 1002 246 13.7 5  4.9  85    0    0 286 -341  2
3900500 3010500  1  7 19   6.0 1002 239 14.0 5  4.7  81    0    0 286 -340  2
3900500 3010500  1  7 20   5.9 1003 239 13.5 6  4.6  79    0    0 292 -339  2
3900500 3010500  1  7 21   5.8 1003 239 13.3 5  4.6  79    0    0 292 -338  2
3900500 3010500  1  7 22   5.6 1004 240 13.3 5  4.6  80    0    0 289 -338  2
3900500 3010500  1  7 23   5.5 1005 244 13.6 4  4.6  82    0    0 285 -338  2
3900500 3010500  1  7 24   5.7 1005 245 13.7 6  4.8  84    0    0 289 -337  2
3900500 3010500  1  8  1   5.5 1006 251 13.9 5  4.8  84    0    0 294 -337  2
3900500 3010500  1  8  2   5.3 1007 246 11.7 5  4.8  86    0    0 290 -337  2
3900500 3010500  1  8  3   5.4 1008 249 10.0 3  4.9  87    0    0 280 -338  2
3900500 3010500  1  8  4   5.4 1010 247 10.1 6  4.9  87    0    0 285 -339  2
3900500 3010500  1  8  5   5.1 1010 255 11.4 6  4.8  87    0    0 300 -341  2
3900500 3010500  1  8  6   5.0 1011 242 10.7 6  4.8  88    0    0 299 -341  2
3900500 3010500  1  8  7   4.7 1012 238  9.4 5  4.7  87    0    0 293 -340  2
3900500 3010500  1  8  8   4.4 1013 239 11.8 4  4.5  86    0    0 280 -339  2
3900500 3010500  1  8  9   4.4 1014 217  7.4 4  4.5  86    0    1 272 -339  2
3900500 3010500  1  8 10   4.7 1014 229  8.9 5  4.5  86    3   32 278 -337  2
3900500 3010500  1  8 11   5.3 1014 226  9.1 4  4.7  86   41   71 279 -335  2
3900500 3010500  1  8 12   5.4 1015 232  9.0 4  4.8  86   56   95 276 -336  2
3900500 3010500  1  8 13   5.6 1015 232  8.2 6  4.9  87   21   98 287 -339  2
3900500 3010500  1  8 14   5.7 1015 231  7.9 6  5.0  88   15   84 298 -342  2
3900500 3010500  1  8 15   6.1 1015 227  7.4 6  5.1  88    0   38 300 -343  2
3900500 3010500  1  8 16   6.1 1015 217  6.8 6  5.2  89    0   13 302 -342  2
3900500 3010500  1  8 17   6.1 1015 218  6.5 6  5.2  90    0    0 302 -341  2
3900500 3010500  1  8 18   6.2 1015 195  5.2 7  5.2  88    0    0 306 -339  2
3900500 3010500  1  8 19   6.2 1015 192  5.3 5  5.1  87    0    0 299 -339  2
3900500 3010500  1  8 20   6.2 1015 188  5.7 5  5.1  87    0    0 287 -339  2
3900500 3010500  1  8 21   6.3 1014 181  6.7 6  5.1  87    0    0 289 -339  2
3900500 3010500  1  8 22   6.4 1014 182  7.1 6  5.2  87    0    0 294 -340  2
3900500 3010500  1  8 23   6.3 1013 182  6.6 6  5.1  86    0    0 297 -341  2
3900500 3010500  1  8 24   5.5 1013 182  6.3 7  5.0  87    0    0 302 -341  2
3900500 3010500  1  9  1   5.1 1012 185  6.0 4  4.9  88    0    0 290 -339  2
3900500 3010500  1  9  2   5.1 1012 186  6.4 7  4.8  87    0    0 289 -337  2
3900500 3010500  1  9  3   4.9 1011 180  6.2 8  4.7  86    0    0 311 -332  2
3900500 3010500  1  9  4   4.7 1010 177  6.7 5  4.6  86    0    0 299 -331  2
3900500 3010500  1  9  5   5.1 1009 173  7.5 5  4.5  84    0    0 277 -332  2
3900500 3010500  1  9  6   5.6 1008 172  7.9 7  4.5  80    0    0 289 -333  2
3900500 3010500  1  9  7   6.0 1008 175  8.2 8  4.4  77    0    0 312 -333  2
3900500 3010500  1  9  8   5.9 1007 186  7.8 7  4.4  76    0    0 315 -333  2
3900500 3010500  1  9  9   5.4 1007 192  7.9 7  4.6  80    0    0 311 -334  2
3900500 3010500  1  9 10   5.7 1007 197  7.6 8  4.8  84    0   11 320 -335  2
3900500 3010500  1  9 11   6.1 1007 211  7.9 7  4.9  84    0   37 322 -338  2
3900500 3010500  1  9 12   6.2 1007 212  7.8 7  5.1  86   10   82 316 -340  2
3900500 3010500  1  9 13   6.3 1007 210  7.7 6  5.2  87    7   85 308 -342  2
3900500 3010500  1  9 14   6.5 1007 219  8.4 6  5.3  87   22   83 300 -343  2
3900500 3010500  1  9 15   6.7 1007 204  7.5 7  5.3  86    3   52 308 -343  2
3900500 3010500  1  9 16   6.7 1007 225  7.8 7  5.2  85    0    6 318 -340  2
3900500 3010500  1  9 17   6.2 1008 224  8.2 7  5.1  85    0    0 317 -337  2
3900500 3010500  1  9 18   5.6 1008 228  7.4 4  4.9  84    0    0 294 -334  2
3900500 3010500  1  9 19   5.2 1009 227  8.0 3  4.6  82    0    0 266 -332  2
3900500 3010500  1  9 20   5.0 1009 221  7.5 3  4.5  83    0    0 257 -330  2
3900500 3010500  1  9 21   4.7 1010 214  7.6 4  4.5  84    0    0 262 -328  2
3900500 3010500  1  9 22   4.8 1010 216  7.7 4  4.5  85    0    0 263 -327  2
3900500 3010500  1  9 23   4.6 1010 215  7.6 6  4.5  85    0    0 270 -325  2
3900500 3010500  1  9 24   5.1 1010 213  7.9 8  4.5  83    0    0 290 -323  2
3900500 3010500  1 10  1   4.9 1010 213  7.6 8  4.5  82    0    0 298 -322  2
3900500 3010500  1 10  2   5.0 1010 214  7.6 8  4.5  84    0    0 294 -322  2
3900500 3010500  1 10  3   5.1 1010 217  7.9 6  4.6  85    0    0 281 -322  2
3900500 3010500  1 10  4   5.1 1010 205  7.0 6  4.7  87    0    0 271 -322  2
3900500 3010500  1 10  5   5.4 1010 206  7.4 5  4.8  87    0    0 265 -323  2
3900500 3010500  1 10  6   5.2 1009 195  7.7 7  4.8  86    0    0 270 -323  2
3900500 3010500  1 10  7   4.7 1009 190  8.8 5  4.7  86    0    0 270 -322  2
3900500 3010500  1 10  8   4.7 1008 190  9.1 5  4.6  86    0    0 259 -321  2
3900500 3010500  1 10  9   4.7 1008 195  8.8 6  4.6  85    0    3 266 -321  2
3900500 3010500  1 10 10   5.3 1008 198  9.5 6  4.6  84    6   38 273 -321  2
3900500 3010500  1 10 11   6.0 1008 204  9.9 4  4.6  80   40   82 263 -322  2
3900500 3010500  1 10 12   6.4 1008 205  9.8 4  4.6  78   48  110 253 -325  2
3900500 3010500  1 10 13   6.6 1008 204  9.8 4  4.7  78   51  117 255 -328  2
3900500 3010500  1 10 14   6.6 1007 204  9.0 6  4.8  78    3   79 268 -331  2
3900500 3010500  1 10 15   6.8 1006 186  8.0 7  4.8  79    0   45 287 -332  2
3900500 3010500  1 10 16   7.3 1006 186  8.0 6  4.9  77    0   21 290 -332  2
3900500 3010500  1 10 17   7.2 1005 191  8.6 8  4.9  76    0    0 300 -331  2
