Koordinatensystem : Lambert konform konisch
Rechtswert        : 3900500 Meter
Hochwert          : 3010500 Meter
Hoehenlage        : 2 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3900500 3010500  1  5  4  -7.5 1014 211  3.6 4  1.9  91    0    0 235 -289  0
3900500 3010500  1  5  5  -5.9 1014 219  4.2 5  2.1  93    0    0 233 -289  0
3900500 3010500  1  5  6  -5.0 1013 219  5.0 7  2.3  92    0    0 250 -290  0
3900500 3010500  1  5  7  -4.2 1012 222  5.2 8  2.4  90    0    0 268 -290  0
3900500 3010500  1  5  8  -3.3 1011 226  6.0 7  2.6  89    0    0 271 -292  0
3900500 3010500  1  5  9  -3.3 1010 233  6.0 7  2.7  90    0    0 268 -294  0
3900500 3010500  1  5 10  -3.1 1010 239  6.1 5  2.8  92    3   29 258 -296  0
3900500 3010500  1  5 11  -2.6 1010 237  6.0 6  2.9  93   17   62 255 -299  0
3900500 3010500  1  5 12  -1.7 1010 239  5.9 4  3.0  93   50   87 251 -302  0
3900500 3010500  1  5 13  -0.9 1009 235  6.4 5  3.2  94   22   95 248 -305  0
3900500 3010500  1  5 14  -1.2 1008 241  6.6 7  3.4  95    0   40 265 -308  0
3900500 3010500  1  5 15  -0.8 1007 244  5.9 7  3.5  98    0   42 275 -309  0
3900500 3010500  1  5 16  -0.4 1007 258  6.2 7  3.6  99    0    9 275 -307  0
3900500 3010500  1  5 17   0.2 1006 260  5.4 8  3.7  99    0    0 280 -305  0
3900500 3010500  1  5 18   0.0 1006 258  5.4 7  3.8  98    0    0 280 -302  0
3900500 3010500  1  5 19  -0.1 1006 297  4.4 5  3.6  96    0    0 263 -301  0
3900500 3010500  1  5 20  -1.4 1006 332  6.1 4  3.3  92    0    0 244 -299  0
3900500 3010500  1  5 21  -2.1 1007 351  6.8 5  3.0  90    0    0 241 -296  0
3900500 3010500  1  5 22  -2.3 1007 340  6.6 8  2.8  87    0    0 260 -293  0
3900500 3010500  1  5 23  -1.8 1007 332  6.4 8  2.7  83    0    0 277 -290  0
3900500 3010500  1  5 24  -2.1 1007 342  6.7 8  2.7  82    0    0 276 -288  0
3900500 3010500  1  6  1  -3.0 1007 346  6.8 8  2.6  83    0    0 274 -287  0
3900500 3010500  1  6  2  -3.4 1008 343  7.2 8  2.5  83    0    0 270 -287  0
3900500 3010500  1  6  3  -3.8 1008 343  5.4 8  2.5  86    0    0 268 -286  0
3900500 3010500  1  6  4  -3.8 1008   2  3.8 8  2.6  90    0    0 266 -286  0
3900500 3010500  1  6  5  -3.8 1008  40  4.6 8  2.7  92    0    0 266 -286  0
3900500 3010500  1  6  6  -4.0 1009  50  5.5 6  2.6  91    0    0 255 -286  0
3900500 3010500  1  6  7  -4.0 1009  40  5.6 8  2.6  91    0    0 255 -286  0
3900500 3010500  1  6  8  -3.5 1010  33  5.2 8  2.7  93    0    0 266 -286  0
3900500 3010500  1  6  9  -2.7 1012  40  5.6 8  2.8  92    0    0 269 -286  0
3900500 3010500  1  6 10  -2.2 1013  37  7.0 8  2.9  90    0    9 273 -287  0
3900500 3010500  1  6 11  -2.3 1014  35  7.2 7  2.9  90    1   53 270 -290  0
3900500 3010500  1  6 12  -2.4 1015  37  7.3 5  2.9  90    1   70 254 -295  0
3900500 3010500  1  6 13  -2.5 1016  39  8.6 6  2.8  89    0   47 246 -299  0
3900500 3010500  1  6 14  -2.7 1016  41  7.5 6  2.8  89    0   39 250 -299  0
3900500 3010500  1  6 15  -2.8 1017  43  8.2 6  2.7  89    0   39 248 -297  0
3900500 3010500  1  6 16  -2.9 1018  46  7.4 7  2.7  89    0   11 253 -294  0
3900500 3010500  1  6 17  -3.7 1019  42  6.9 6  2.6  88    0    1 251 -290  0
3900500 3010500  1  6 18  -4.0 1019  45  7.5 5  2.5  89    0    0 239 -287  0
3900500 3010500  1  6 19  -4.2 1020  47  8.1 3  2.5  89    0    0 222 -286  0
3900500 3010500  1  6 20  -4.3 1021  46  7.5 3  2.4  88    0    0 210 -285  0
3900500 3010500  1  6 21  -4.4 1022  43  6.9 2  2.4  88    0    0 203 -284  0
3900500 3010500  1  6 22  -5.0 1022  46  5.0 1  2.4  90    0    0 191 -283  0
3900500 3010500  1  6 23  -6.0 1023  49  5.2 1  2.3  91    0    0 186 -282  0
3900500 3010500  1  6 24  -6.1 1023  51  4.5 2  2.2  92    0    0 188 -281  0
3900500 3010500  1  7  1  -6.5 1023  47  4.8 4  2.2  92    0    0 198 -280  0
3900500 3010500  1  7  2  -7.2 1023  49  3.8 1  2.1  93    0    0 191 -279  0
3900500 3010500  1  7  3  -7.3 1024  55  3.6 2  2.0  92    0    0 182 -277  0
3900500 3010500  1  7  4  -7.6 1024  55  2.8 0  2.0  92    0    0 176 -276  0
3900500 3010500  1  7  5  -8.0 1024  57  2.6 0  1.9  90    0    0 168 -275  0
3900500 3010500  1  7  6  -8.3 1024  74  2.3 0  1.9  91    0    0 168 -274  0
3900500 3010500  1  7  7  -8.7 1024  49  1.1 1  1.8  92    0    0 171 -273  0
3900500 3010500  1  7  8  -8.0 1023 180  1.6 4  1.8  92    0    0 185 -272  0
3900500 3010500  1  7  9  -7.8 1023 247  0.9 6  1.9  93    0    0 202 -272  0
3900500 3010500  1  7 10  -6.4 1024 177  1.3 7  2.0  93    2   27 213 -272  0
3900500 3010500  1  7 11  -5.7 1024 211  2.0 6  2.2  93   16   58 218 -275  0
3900500 3010500  1  7 12  -5.0 1023 209  2.5 6  2.3  92    2   66 219 -279  0
3900500 3010500  1  7 13  -4.5 1023 221  2.4 6  2.4  92    0   60 223 -284  0
3900500 3010500  1  7 14  -4.2 1022 216  2.4 7  2.5  91    0   49 230 -287  0
3900500 3010500  1  7 15  -4.2 1022 215  2.7 7  2.5  91    0   31 234 -288  0
3900500 3010500  1  7 16  -3.8 1021 195  3.1 7  2.6  92    0   16 236 -285  0
3900500 3010500  1  7 17  -3.6 1021 177  3.3 7  2.6  92    0    0 236 -281  0
3900500 3010500  1  7 18  -3.5 1021 158  3.3 6  2.6  91    0    0 232 -277  0
3900500 3010500  1  7 19  -3.4 1020 168  4.0 4  2.7  93    0    0 222 -274  0
3900500 3010500  1  7 20  -3.6 1020 157  4.0 6  2.8  95    0    0 222 -271  0
3900500 3010500  1  7 21  -3.7 1020 182  3.3 6  2.7  96    0    0 229 -269  0
3900500 3010500  1  7 22  -3.5 1020 213  3.7 5  2.8  96    0    0 227 -268  0
3900500 3010500  1  7 23  -3.6 1020 225  3.8 5  2.8  96    0    0 224 -270  0
3900500 3010500  1  7 24  -3.5 1019 204  3.7 8  2.8  96    0    0 237 -272  0
3900500 3010500  1  8  1  -4.1 1019 189  4.0 5  2.7  97    0    0 238 -274  0
3900500 3010500  1  8  2  -3.7 1019 186  3.5 5  2.8  98    0    0 229 -275  0
3900500 3010500  1  8  3  -3.5 1019 202  3.4 4  2.8  98    0    0 230 -275  0
3900500 3010500  1  8  4  -4.0 1019 188  4.1 6  2.8  98    0    0 237 -276  0
3900500 3010500  1  8  5  -3.9 1019 189  3.9 7  2.7  97    0    0 252 -277  0
3900500 3010500  1  8  6  -4.1 1019 209  2.9 7  2.7  95    0    0 255 -279  0
3900500 3010500  1  8  7  -4.0 1019 198  2.7 7  2.6  94    0    0 253 -281  0
3900500 3010500  1  8  8  -4.1 1019 187  2.2 8  2.6  94    0    0 254 -282  0
3900500 3010500  1  8  9  -4.1 1020 174  2.7 8  2.6  93    0    0 256 -284  0
3900500 3010500  1  8 10  -4.2 1020 167  3.0 8  2.6  92    5   27 253 -285  0
3900500 3010500  1  8 11  -4.0 1020 149  2.4 7  2.5  91    0   49 246 -288  0
3900500 3010500  1  8 12  -4.1 1021 155  2.5 7  2.5  91    0   44 241 -293  0
3900500 3010500  1  8 13  -3.9 1021 163  2.1 7  2.5  90    0   43 238 -298  0
3900500 3010500  1  8 14  -3.5 1021 147  2.2 7  2.6  89    0   34 236 -302  0
3900500 3010500  1  8 15  -3.6 1021 154  1.4 7  2.5  88    0   42 236 -302  0
3900500 3010500  1  8 16  -3.9 1021 148  1.1 5  2.5  87    0   24 227 -299  0
3900500 3010500  1  8 17  -4.2 1021 129  1.9 7  2.5  89    0    1 224 -294  0
3900500 3010500  1  8 18  -4.9 1022 122  2.3 7  2.4  91    0    0 226 -291  0
3900500 3010500  1  8 19  -4.7 1022 118  2.6 8  2.4  92    0    0 226 -290  0
3900500 3010500  1  8 20  -4.6 1022 127  2.3 8  2.5  93    0    0 227 -288  0
3900500 3010500  1  8 21  -4.4 1023 117  2.7 8  2.5  93    0    0 226 -287  0
3900500 3010500  1  8 22  -4.5 1023 117  3.0 6  2.5  92    0    0 220 -285  0
3900500 3010500  1  8 23  -4.7 1023 105  4.0 6  2.4  92    0    0 214 -284  0
3900500 3010500  1  8 24  -5.9 1023 127  2.3 5  2.3  92    0    0 210 -284  0
3900500 3010500  1  9  1  -6.3 1023 134  1.9 8  2.2  93    0    0 210 -283  0
3900500 3010500  1  9  2  -7.0 1023 117  2.4 7  2.1  93    0    0 214 -283  0
3900500 3010500  1  9  3  -7.6 1023 108  2.2 4  2.1  95    0    0 206 -283  0
3900500 3010500  1  9  4  -7.4 1024 108  2.1 8  2.0  96    0    0 209 -283  0
3900500 3010500  1  9  5  -8.4 1024 115  2.0 7  1.9  94    0    0 217 -283  0
3900500 3010500  1  9  6  -9.5 1023  74  1.7 5  1.8  94    0    0 209 -283  0
3900500 3010500  1  9  7 -10.0 1023 113  2.0 3  1.7  97    0    0 198 -282  0
3900500 3010500  1  9  8 -12.0 1024  94  1.7 3  1.6 100    0    0 190 -281  0
3900500 3010500  1  9  9 -12.6 1024 138  1.3 2  1.5 100    0    0 184 -280  0
3900500 3010500  1  9 10 -12.2 1024 145  1.5 1  1.4  97    8   36 177 -279  0
3900500 3010500  1  9 11  -9.7 1024 146  1.5 0  1.5  95   69   63 174 -279  0
3900500 3010500  1  9 12  -7.7 1024 145  1.8 0  1.8  91  123   68 176 -284  0
3900500 3010500  1  9 13  -6.3 1024 150  1.4 0  1.9  85  171   49 180 -291  0
3900500 3010500  1  9 14  -5.1 1024 231  1.2 0  1.9  78  171   37 183 -296  0
3900500 3010500  1  9 15  -4.8 1023 247  1.0 0  1.9  73  111   37 184 -297  0
3900500 3010500  1  9 16  -6.7 1023 192  2.1 0  1.9  76   22   33 183 -295  0
3900500 3010500  1  9 17  -8.2 1023 187  1.4 3  1.8  83    0    3 189 -293  0
3900500 3010500  1  9 18  -8.0 1023 227  1.7 4  1.8  89    0    0 201 -290  0
3900500 3010500  1  9 19  -9.0 1022 206  3.1 1  1.8  93    0    0 193 -287  0
3900500 3010500  1  9 20  -8.0 1022 218  3.4 1  1.8  93    0    0 184 -287  0
3900500 3010500  1  9 21  -8.0 1022 203  3.4 0  1.9  91    0    0 182 -287  0
3900500 3010500  1  9 22  -8.3 1022 213  3.3 2  1.8  90    0    0 185 -288  0
3900500 3010500  1  9 23  -8.7 1022 217  3.1 1  1.8  91    0    0 186 -290  0
3900500 3010500  1  9 24  -8.4 1022 200  3.9 3  1.7  88    0    0 188 -293  0
3900500 3010500  1 10  1  -5.8 1022 186  4.7 7  1.8  81    0    0 206 -296  0
