     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3900500 3010500  3 26  4   0.3 1023 350  2.2 8  3.8 100    0    0 287 -347  0
3900500 3010500  3 26  5   0.5 1023  34  2.0 8  3.9 100    0    0 294 -344  0
3900500 3010500  3 26  6   0.5 1023  52  2.2 8  3.9 100    0    0 296 -343  0
3900500 3010500  3 26  7   0.8 1023  71  2.8 7  3.9 100    0    7 291 -342  0
3900500 3010500  3 26  8   1.5 1024  75  2.9 4  4.1 100   14   79 274 -344  0
3900500 3010500  3 26  9   3.7 1024  96  2.7 3  4.5 100   61  160 259 -352  0
3900500 3010500  3 26 10   6.5 1024 107  2.8 1  5.1  95  154  223 250 -366  0
3900500 3010500  3 26 11   9.0 1024 148  2.8 0  5.4  83  252  248 242 -381  0
3900500 3010500  3 26 12  10.6 1024 207  3.6 0  5.3  72  311  263 243 -395  0
3900500 3010500  3 26 13  12.8 1024 279  3.6 0  5.0  58  352  253 251 -407  0
3900500 3010500  3 26 14  14.1 1023 351  4.3 0  4.4  47  348  237 260 -415  0
3900500 3010500  3 26 15  14.4 1023  20  4.6 0  4.1  42  321  204 266 -414  0
3900500 3010500  3 26 16  14.4 1022  37  5.1 0  4.0  40  261  164 269 -407  0
3900500 3010500  3 26 17  13.6 1022  28  4.7 0  4.0  40  165  123 269 -400  0
3900500 3010500  3 26 18  11.9 1021  41  4.6 0  4.1  45   70   72 268 -390  0
3900500 3010500  3 26 19   9.7 1021  87  3.9 0  4.3  54    7   14 263 -382  0
3900500 3010500  3 26 20   7.7 1021  95  3.7 0  4.4  63    0    0 257 -376  0
3900500 3010500  3 26 21   6.8 1022  95  3.7 0  4.4  70    0    0 251 -373  0
3900500 3010500  3 26 22   5.9 1022  99  3.9 0  4.5  76    0    0 249 -372  0
3900500 3010500  3 26 23   5.2 1022  98  5.3 0  4.4  79    0    0 246 -371  0
3900500 3010500  3 26 24   4.4 1021  96  4.3 0  4.2  80    0    0 243 -370  0
3900500 3010500  3 27  1   3.9 1021  96  3.0 2  4.2  83    0    0 250 -370  0
3900500 3010500  3 27  2   3.6 1021 103  3.2 2  4.2  86    0    0 258 -369  0
3900500 3010500  3 27  3   3.1 1021  99  3.4 1  4.3  90    0    0 251 -368  0
3900500 3010500  3 27  4   3.0 1021  92  3.6 0  4.3  92    0    0 239 -367  0
3900500 3010500  3 27  5   2.7 1020 104  3.5 0  4.4  94    0    0 233 -366  0
3900500 3010500  3 27  6   3.1 1020 136  3.2 0  4.4  95    0    0 232 -365  0
3900500 3010500  3 27  7   3.3 1020  45  3.0 2  4.5  95    0   10 244 -364  0
3900500 3010500  3 27  8   4.1 1020  77  2.9 1  4.8  97   34   76 252 -364  0
3900500 3010500  3 27  9   5.8 1020  86  3.3 3  5.1  95   48  163 262 -367  0
3900500 3010500  3 27 10   8.3 1020  76  3.0 3  5.4  87  148  227 281 -370  0
3900500 3010500  3 27 11  10.0 1020  73  2.9 3  5.7  79  240  257 290 -374  0
3900500 3010500  3 27 12  11.6 1020  70  2.9 3  5.7  72  291  278 296 -379  0
3900500 3010500  3 27 13  11.9 1020  29  2.8 3  5.8  68  315  280 299 -382  0
3900500 3010500  3 27 14  12.9 1020   4  3.2 2  6.0  68  286  279 296 -385  0
3900500 3010500  3 27 15  12.8 1019   2  3.5 2  6.1  66  265  240 295 -386  0
3900500 3010500  3 27 16  12.8 1019 355  3.4 2  6.0  66  213  189 299 -382  0
3900500 3010500  3 27 17  11.7 1018   0  4.4 1  6.0  68  136  133 295 -378  0
3900500 3010500  3 27 18  10.0 1018 354  4.6 1  6.1  75   62   70 288 -373  0
3900500 3010500  3 27 19   9.3 1018  13  5.1 4  6.0  81    6   14 297 -366  0
3900500 3010500  3 27 20   8.3 1018  24  5.3 5  5.8  83    0    0 309 -359  0
3900500 3010500  3 27 21   6.9 1019  26  3.6 3  5.4  84    0    0 300 -354  0
3900500 3010500  3 27 22   5.8 1019  41  3.4 0  5.2  88    0    0 273 -350  0
3900500 3010500  3 27 23   5.0 1019  51  3.1 0  5.1  92    0    0 256 -348  0
3900500 3010500  3 27 24   4.3 1019  63  3.1 0  5.0  95    0    0 253 -348  0
3900500 3010500  3 28  1   3.8 1019  76  3.0 0  4.9  98    0    0 253 -348  0
3900500 3010500  3 28  2   3.2 1019  81  2.6 0  4.8  99    0    0 250 -347  0
3900500 3010500  3 28  3   3.0 1019  70  2.8 0  4.7 100    0    0 248 -346  0
3900500 3010500  3 28  4   1.9 1019  77  2.7 0  4.5 100    0    0 244 -344  0
3900500 3010500  3 28  5   1.2 1018  92  2.5 0  4.2 100    0    0 240 -342  0
3900500 3010500  3 28  6   0.8 1018  97  1.9 0  4.1 100    0    0 236 -339  0
3900500 3010500  3 28  7   0.2 1018  99  2.2 0  3.9 100    0   11 233 -336  0
3900500 3010500  3 28  8   1.8 1018  98  1.8 2  4.1 100   45   72 242 -337  0
3900500 3010500  3 28  9   4.6 1019 104  2.0 1  4.8 100   96  145 254 -344  0
3900500 3010500  3 28 10   7.1 1019 107  2.3 0  5.4  94  217  185 253 -356  0
3900500 3010500  3 28 11   9.2 1019 106  3.0 0  5.6  83  332  193 256 -370  0
3900500 3010500  3 28 12  10.5 1019  92  2.8 0  5.7  75  405  199 262 -383  0
3900500 3010500  3 28 13  12.2 1019  90  2.8 0  5.6  68  441  197 269 -395  0
3900500 3010500  3 28 14  13.4 1018  57  3.2 0  5.4  59  426  189 273 -402  0
3900500 3010500  3 28 15  13.9 1018  47  4.0 0  5.3  55  374  171 276 -403  0
3900500 3010500  3 28 16  14.0 1017  37  4.9 0  5.2  52  283  148 275 -400  0
3900500 3010500  3 28 17  13.7 1017  50  4.7 0  4.9  50   76  129 270 -391  0
3900500 3010500  3 28 18  12.0 1017  36  3.3 0  5.1  55   82   69 265 -379  0
3900500 3010500  3 28 19   9.6 1016  49  4.1 0  5.5  69    9   14 257 -368  0
3900500 3010500  3 28 20   8.8 1016  69  3.9 0  5.3  73    0    0 248 -360  0
3900500 3010500  3 28 21   7.7 1017  84  4.0 0  5.2  77    0    0 240 -355  0
3900500 3010500  3 28 22   6.9 1017  95  4.0 0  5.1  80    0    0 234 -352  0
3900500 3010500  3 28 23   6.3 1017 125  4.3 1  5.0  83    0    0 231 -349  0
3900500 3010500  3 28 24   5.9 1016 160  4.7 2  5.1  87    0    0 228 -347  0
3900500 3010500  3 29  1   5.7 1015 201  5.2 4  5.2  91    0    0 311 -351  0
3900500 3010500  3 29  2   5.6 1015 235  5.4 5  5.4  94    0    0 311 -351  0
3900500 3010500  3 29  3   5.7 1015 259  5.6 7  5.5  97    0    0 316 -351  0
3900500 3010500  3 29  4   5.8 1015 260  5.5 7  5.6  98    0    0 307 -351  0
3900500 3010500  3 29  5   5.8 1015 258  5.4 6  5.6  97    0    0 318 -351  0
3900500 3010500  3 29  6   5.9 1015 264  5.1 7  5.6  98    0    0 324 -351  0
3900500 3010500  3 29  7   5.9 1015 257  4.8 5  5.6  98    0    2 307 -351  0
3900500 3010500  3 29  8   6.0 1016 264  4.9 5  5.7  98    0   51 296 -352  0
3900500 3010500  3 29  9   6.1 1016 251  4.9 8  5.7  98    0  102 313 -358  0
3900500 3010500  3 29 10   6.4 1017 245  5.0 6  5.7  97    0  133 319 -367  0
3900500 3010500  3 29 11   6.6 1017 247  5.1 7  5.9  98    0  130 313 -375  0
3900500 3010500  3 29 12   6.8 1017 243  5.5 6  6.0  98    0  125 312 -382  0
3900500 3010500  3 29 13   6.7 1017 227  4.8 6  5.9  97    0  144 307 -388  0
3900500 3010500  3 29 14   7.8 1017 236  4.5 7  5.8  92   40  176 313 -391  0
3900500 3010500  3 29 15   8.6 1017 229  5.1 7  5.7  84  180   79 320 -391  0
3900500 3010500  3 29 16   8.8 1017 238  5.0 7  5.5  78   35  122 320 -388  0
3900500 3010500  3 29 17   8.9 1017 235  4.1 8  5.4  77   10   90 324 -381  0
3900500 3010500  3 29 18   8.6 1017 248  3.3 8  5.5  79   35   31 327 -373  0
3900500 3010500  3 29 19   8.3 1017 234  3.7 7  5.6  81    9    5 320 -365  0
3900500 3010500  3 29 20   8.1 1017 238  4.3 7  5.6  83    0    0 314 -359  0
3900500 3010500  3 29 21   7.9 1018 247  4.0 7  5.6  84    0    0 312 -354  0
3900500 3010500  3 29 22   7.8 1018 244  5.4 7  5.5  84    0    0 311 -350  0
3900500 3010500  3 29 23   7.3 1019 258  4.6 7  5.4  84    0    0 310 -347  0
3900500 3010500  3 29 24   7.1 1019 245  4.3 7  5.3  85    0    0 309 -345  0
3900500 3010500  3 30  1   6.9 1019 249  4.6 8  5.2  84    0    0 312 -344  0
3900500 3010500  3 30  2   6.8 1019 238  4.7 8  5.1  84    0    0 317 -344  0
3900500 3010500  3 30  3   6.6 1019 230  5.5 7  5.1  84    0    0 313 -346  0
3900500 3010500  3 30  4   6.5 1019 234  5.6 8  5.1  85    0    0 314 -349  0
3900500 3010500  3 30  5   6.3 1019 230  4.1 8  5.1  86    0    0 317 -349  0
3900500 3010500  3 30  6   6.1 1019 257  4.0 8  5.2  88    0    0 317 -349  0
3900500 3010500  3 30  7   6.1 1019 192  4.1 5  5.2  90    0    1 305 -349  0
3900500 3010500  3 30  8   6.7 1020 221  4.4 7  5.3  90   11   74 302 -351  0
3900500 3010500  3 30  9   7.7 1020 225  5.2 5  5.5  87   81  153 304 -355  0
3900500 3010500  3 30 10   8.4 1021 299  5.1 4  5.7  86  228  184 292 -366  0
3900500 3010500  3 30 11   9.0 1021 248  5.2 3  5.9  85  339  204 288 -378  0
3900500 3010500  3 30 12   9.6 1022 251  3.9 3  6.0  84  370  231 286 -384  0
3900500 3010500  3 30 13  10.3 1022 304  4.9 3  6.2  82  367  244 289 -393  0
3900500 3010500  3 30 14   9.7 1022 316  4.8 2  6.2  82  335  220 285 -395  0
3900500 3010500  3 30 15   8.1 1023 331  5.2 3  6.0  85  147  261 282 -387  0
3900500 3010500  3 30 16   7.1 1023 324  4.2 3  5.7  89  100  205 281 -385  0
3900500 3010500  3 30 17   6.4 1023 332  3.8 5  5.7  93   74  138 288 -381  0
3900500 3010500  3 30 18   5.7 1023 339  3.2 4  5.5  95   62   71 290 -373  0
3900500 3010500  3 30 19   5.4 1023 353  2.4 3  5.2  93    8   15 280 -366  0
3900500 3010500  3 30 20   3.9 1024 360  1.9 3  4.9  93    0    0 272 -362  0
3900500 3010500  3 30 21   3.9 1024  23  2.2 1  4.8  96    0    0 262 -360  0
3900500 3010500  3 30 22   4.1 1024  22  2.1 1  4.9  97    0    0 254 -358  0
3900500 3010500  3 30 23   4.8 1025  48  2.7 1  5.0  97    0    0 255 -357  0
3900500 3010500  3 30 24   4.1 1025  65  2.1 0  5.0  98    0    0 251 -354  0
3900500 3010500  3 31  1   4.1 1025  95  2.4 0  4.9  98    0    0 247 -352  0
3900500 3010500  3 31  2   3.1 1025 100  2.0 4  4.7  97    0    0 258 -349  0
3900500 3010500  3 31  3   2.5 1025  57  1.6 7  4.5  99    0    0 280 -346  0
3900500 3010500  3 31  4   1.9 1025  58  1.7 5  4.4 100    0    0 282 -344  0
3900500 3010500  3 31  5   1.9 1025  59  2.3 6  4.3 100    0    0 277 -341  0
3900500 3010500  3 31  6   1.9 1025  53  2.9 5  4.3 100    0    0 278 -338  0
3900500 3010500  3 31  7   1.9 1025  50  2.3 7  4.3 100    0    2 283 -337  0
3900500 3010500  3 31  8   2.1 1025  47  2.5 4  4.3 100   15   76 281 -339  0
3900500 3010500  3 31  9   4.3 1025  64  3.1 2  4.6  98   53  153 262 -348  0
3900500 3010500  3 31 10   6.7 1025  72  3.7 3  5.3  95  124  214 262 -360  0
3900500 3010500  3 31 11   9.1 1025  89  5.2 2  5.6  86  302  218 268 -373  0
3900500 3010500  3 31 12  10.3 1025  89  5.3 1  5.7  76  379  225 264 -384  0
3900500 3010500  3 31 13  11.4 1024  82  5.4 1  5.7  72  401  226 265 -392  0
3900500 3010500  3 31 14  12.5 1024  91  5.3 1  5.7  66  130  287 268 -397  0
3900500 3010500  3 31 15  12.6 1023  62  6.1 1  5.6  62  337  194 269 -400  0
3900500 3010500  3 31 16  12.6 1022  71  6.5 0  5.5  61  271  158 264 -397  0
3900500 3010500  3 31 17  12.5 1021  75  6.6 0  5.4  60  189  112 260 -388  0
3900500 3010500  3 31 18  11.0 1021  70  6.0 0  5.6  65   88   70 257 -378  0
3900500 3010500  3 31 19   9.8 1021  68  5.7 0  5.7  73   10   15 252 -366  0
3900500 3010500  3 31 20   8.5 1021  81  5.8 0  5.6  78    0    0 246 -356  0
3900500 3010500  3 31 21   7.5 1021  83  6.7 0  5.4  82    0    0 242 -349  0
3900500 3010500  3 31 22   6.9 1021  90  6.5 1  5.2  84    0    0 242 -344  0
3900500 3010500  3 31 23   6.5 1021  94  5.0 1  5.2  86    0    0 243 -340  0
3900500 3010500  3 31 24   6.1 1020  95  6.4 0  5.2  88    0    0 237 -337  0
3900500 3010500  4  1  1   5.6 1020  92  6.4 1  5.2  90    0    0 236 -335  0
3900500 3010500  4  1  2   5.3 1020  79  5.4 1  5.0  91    0    0 237 -334  0
3900500 3010500  4  1  3   5.0 1020  83  5.2 2  4.9  91    0    0 239 -332  0
3900500 3010500  4  1  4   4.9 1019  87  6.1 0  4.9  91    0    0 235 -330  0
3900500 3010500  4  1  5   4.6 1019  91  5.9 0  4.8  90    0    0 227 -329  0
3900500 3010500  4  1  6   4.5 1019  90  4.9 0  4.7  90    0    0 226 -329  0
3900500 3010500  4  1  7   4.6 1019  91  6.2 0  4.7  89    0    2 226 -329  0
3900500 3010500  4  1  8   5.5 1019  91  6.5 0  4.7  88   78   71 228 -333  0
3900500 3010500  4  1  9   7.0 1019  92  6.5 0  4.9  83  236   93 231 -341  0
3900500 3010500  4  1 10   8.7 1018  84  6.3 0  4.9  75  355  113 236 -352  0
3900500 3010500  4  1 11  10.1 1018  90  8.0 0  4.9  68  448  131 242 -365  0
3900500 3010500  4  1 12  11.7 1018  99  8.6 0  4.7  58  500  145 248 -378  0
3900500 3010500  4  1 13  12.6 1017 108  8.1 0  4.4  50  520  145 254 -390  0
3900500 3010500  4  1 14  13.2 1016 101  8.1 0  4.4  47  507  132 261 -398  0
3900500 3010500  4  1 15  14.0 1016  99  8.3 0  4.4  45  436  127 266 -401  0
3900500 3010500  4  1 16  13.9 1015 103  8.0 0  4.5  45  343  110 269 -398  0
3900500 3010500  4  1 17  13.2 1015 101  7.6 0  4.8  50  233   86 269 -392  0
3900500 3010500  4  1 18  12.1 1015  97  7.4 0  5.0  55  114   59 267 -383  0
3900500 3010500  4  1 19  11.0 1015 101  5.8 0  5.0  59   13   15 262 -372  0
3900500 3010500  4  1 20   9.5 1015  90  5.1 0  4.9  63    0    0 255 -363  0
3900500 3010500  4  1 21   8.4 1016  88  5.5 0  4.9  69    0    0 250 -357  0
3900500 3010500  4  1 22   8.0 1016  85  6.1 0  4.9  73    0    0 246 -353  0
3900500 3010500  4  1 23   7.4 1016  82  7.1 0  5.0  76    0    0 243 -350  0
3900500 3010500  4  1 24   7.2 1016  83  5.4 0  5.0  79    0    0 240 -349  0
3900500 3010500  4  2  1   6.7 1016  83  4.9 0  4.8  79    0    0 239 -347  0
3900500 3010500  4  2  2   6.3 1016  87  5.0 0  4.8  80    0    0 233 -346  0
3900500 3010500  4  2  3   6.0 1016  82  5.0 0  4.7  80    0    0 229 -345  0
3900500 3010500  4  2  4   5.7 1016  90  7.4 2  4.6  80    0    0 237 -345  0
3900500 3010500  4  2  5   5.4 1017  91  5.0 2  4.6  81    0    0 246 -347  0
3900500 3010500  4  2  6   5.4 1017  91  5.9 2  4.6  83    0    0 243 -349  0
3900500 3010500  4  2  7   5.7 1017  89  8.4 0  4.6  82    1   28 229 -350  0
3900500 3010500  4  2  8   6.3 1017  92  8.6 1  4.7  81   47   99 222 -352  0
3900500 3010500  4  2  9   7.8 1017  91  8.6 1  4.8  78  130  158 229 -354  0
3900500 3010500  4  2 10   9.1 1018  98  8.6 3  5.0  72  225  198 246 -358  0
3900500 3010500  4  2 11  10.3 1018  93  9.2 3  5.1  68  337  205 261 -363  0
3900500 3010500  4  2 12  11.5 1017  94  9.5 2  5.1  64  405  208 260 -367  0
3900500 3010500  4  2 13  12.5 1017 103 10.1 2  5.2  60  429  205 260 -373  0
3900500 3010500  4  2 14  13.7 1016 113  8.9 3  5.1  54  353  228 268 -379  0
3900500 3010500  4  2 15  13.5 1016 110  9.6 4  4.9  50  227  233 277 -380  0
3900500 3010500  4  2 16  14.0 1016 113  9.3 4  4.9  50  159  199 281 -379  0
3900500 3010500  4  2 17  13.8 1015 117  9.9 4  4.9  50  138  138 279 -380  0
3900500 3010500  4  2 18  11.9 1016 103  8.7 3  5.2  56   51   86 269 -378  0
3900500 3010500  4  2 19  10.5 1016  91  7.9 3  5.4  65    5   24 257 -373  0
3900500 3010500  4  2 20   8.9 1016  90  6.2 4  5.3  71    0    0 257 -367  0
3900500 3010500  4  2 21   8.4 1017  91  8.9 3  5.1  74    0    0 252 -359  0
3900500 3010500  4  2 22   7.6 1017  88  7.1 2  4.9  74    0    0 238 -352  0
3900500 3010500  4  2 23   6.8 1018  89  9.5 2  4.7  75    0    0 229 -346  0
3900500 3010500  4  2 24   6.3 1018  92  6.4 0  4.6  76    0    0 215 -344  0
3900500 3010500  4  3  1   5.7 1018  87  9.6 4  4.5  78    0    0 223 -342  0
3900500 3010500  4  3  2   4.8 1018  91  9.3 4  4.4  80    0    0 244 -340  0
3900500 3010500  4  3  3   4.8 1018  87  6.2 0  4.3  82    0    0 222 -339  0
3900500 3010500  4  3  4   4.9 1017  86 10.3 0  4.2  80    0    0 202 -338  0
3900500 3010500  4  3  5   5.1 1017  87 10.1 0  4.1  77    0    0 203 -336  0
3900500 3010500  4  3  6   4.9 1017  85 10.1 0  4.0  75    0    0 205 -334  0
3900500 3010500  4  3  7   5.5 1017  89  9.9 0  3.9  72    0   21 206 -332  0
3900500 3010500  4  3  8   6.1 1017  97  9.8 5  3.9  69    6   92 234 -331  0
3900500 3010500  4  3  9   7.2 1017 101 10.1 5  4.0  66   17  162 262 -334  0
3900500 3010500  4  3 10   8.8 1017 100 10.1 3  4.1  62  170  232 258 -343  0
3900500 3010500  4  3 11   9.9 1016 104 10.1 0  4.1  57  382  188 245 -354  0
3900500 3010500  4  3 12  10.8 1016 106 10.5 0  4.2  53  460  185 242 -365  0
3900500 3010500  4  3 13  12.1 1016 106  9.5 0  4.3  52  490  179 249 -374  0
3900500 3010500  4  3 14  13.1 1015 115  9.4 1  4.5  50  457  179 259 -381  0
3900500 3010500  4  3 15  13.7 1015 112  9.8 2  4.6  48  343  199 269 -385  0
3900500 3010500  4  3 16  14.0 1014 116 10.2 3  4.7  48  197  202 276 -385  0
3900500 3010500  4  3 17  14.1 1014 113  8.7 4  4.8  49  146  144 284 -381  0
3900500 3010500  4  3 18  13.4 1014 112  7.8 5  5.0  51   66   88 290 -373  0
3900500 3010500  4  3 19  12.2 1014 108  7.8 4  4.9  54   12   28 287 -364  0
3900500 3010500  4  3 20  11.1 1014 107  6.9 4  4.7  56    0    0 278 -356  0
3900500 3010500  4  3 21  10.3 1015 107  6.5 5  4.6  57    0    0 278 -349  0
3900500 3010500  4  3 22  10.0 1015 106  7.8 5  4.2  55    0    0 278 -343  0
3900500 3010500  4  3 23   9.8 1015 106  7.2 6  3.9  52    0    0 281 -339  0
3900500 3010500  4  3 24   9.2 1015 110  6.9 7  3.8  52    0    0 291 -336  0
3900500 3010500  4  4  1   9.0 1015 118  6.7 8  3.7  52    0    0 302 -334  0
3900500 3010500  4  4  2   8.3 1015 113  7.3 8  3.7  54    0    0 305 -332  0
3900500 3010500  4  4  3   8.3 1015 125  5.9 7  3.7  54    0    0 299 -331  0
3900500 3010500  4  4  4   8.2 1015 132  5.1 8  3.6  53    0    0 300 -330  0
3900500 3010500  4  4  5   8.0 1015 125  4.6 8  3.6  54    0    0 306 -330  0
3900500 3010500  4  4  6   7.6 1015 128  5.0 8  3.7  56    0    0 306 -330  0
3900500 3010500  4  4  7   7.7 1015 144  5.5 8  3.8  59    0    8 307 -330  0
3900500 3010500  4  4  8   8.7 1015 152  5.6 8  4.1  60    0   23 310 -332  0
3900500 3010500  4  4  9   9.7 1016 158  4.9 8  4.6  64    0   45 316 -335  0
3900500 3010500  4  4 10  10.2 1016 163  4.7 8  5.4  72    0   90 321 -339  0
3900500 3010500  4  4 11  11.1 1016 170  5.6 6  6.4  81   46  303 314 -352  0
3900500 3010500  4  4 12  13.1 1016 180  5.6 4  7.2  82  154  389 297 -371  0
3900500 3010500  4  4 13  14.1 1016 194  5.4 6  7.3  76   42  315 303 -381  0
3900500 3010500  4  4 14  13.6 1016 213  5.4 7  7.2  73    0  138 322 -386  0
3900500 3010500  4  4 15  14.0 1017 215  6.2 7  7.0  71    0  139 327 -394  0
3900500 3010500  4  4 16  13.8 1016 220  6.0 6  6.7  68    0   91 321 -397  0
3900500 3010500  4  4 17  13.6 1016 187  4.6 7  6.6  67    0   70 320 -392  0
3900500 3010500  4  4 18  13.3 1016 197  5.0 7  6.3  66    0   54 322 -384  0
3900500 3010500  4  4 19  13.2 1016 207  4.9 5  6.1  64    0   10 310 -376  0
3900500 3010500  4  4 20  11.7 1017 232  6.8 6  6.2  70    0    0 302 -370  0
3900500 3010500  4  4 21  10.4 1017 206  5.4 7  6.6  81    0    0 308 -364  0
3900500 3010500  4  4 22  10.2 1018 186  5.2 5  6.6  85    0    0 301 -357  0
3900500 3010500  4  4 23  10.4 1017 187  5.0 6  6.5  84    0    0 297 -354  0
3900500 3010500  4  4 24  10.1 1017 178  4.5 7  6.4  83    0    0 307 -351  0
3900500 3010500  4  5  1  10.1 1016 180  5.4 8  6.3  82    0    0 319 -349  0
3900500 3010500  4  5  2  10.2 1016 172  5.8 8  6.3  82    0    0 327 -347  0
3900500 3010500  4  5  3  10.3 1015 173  6.0 8  6.3  81    0    0 330 -345  0
3900500 3010500  4  5  4  10.3 1014 170  5.9 8  6.3  81    0    0 334 -345  0
3900500 3010500  4  5  5  10.0 1013 168  6.5 8  6.4  82    0    0 336 -346  0
3900500 3010500  4  5  6   9.7 1012 162  6.3 8  6.6  86    0    0 336 -347  0
3900500 3010500  4  5  7   9.6 1011 155  6.9 7  6.7  90    0    7 332 -349  0
3900500 3010500  4  5  8  10.1 1010 166  7.6 8  6.7  88    0   56 335 -352  0
3900500 3010500  4  5  9  10.0 1009 166  8.1 8  6.8  88    0   72 343 -357  0
3900500 3010500  4  5 10  10.7 1009 184  9.4 8  6.9  87    0  119 345 -360  0
3900500 3010500  4  5 11   9.9 1009 230  9.0 8  6.7  86    0  135 345 -364  0
3900500 3010500  4  5 12   9.3 1009 250 11.1 6  6.2  83   90  270 329 -370  0
3900500 3010500  4  5 13  10.3 1010 231 10.1 6  5.9  78  268  253 315 -376  0
3900500 3010500  4  5 14  10.0 1011 246  9.7 7  5.9  76   39  248 317 -378  0
3900500 3010500  4  5 15  10.0 1012 273 10.3 4  5.8  76  169  229 304 -376  0
3900500 3010500  4  5 16   9.4 1012 268  9.4 6  5.7  76   14  167 298 -375  0
3900500 3010500  4  5 17   9.7 1013 246  8.1 5  5.6  76  111  137 300 -371  0
3900500 3010500  4  5 18   8.9 1013 261 10.0 3  5.4  74  134   55 284 -366  0
3900500 3010500  4  5 19   7.8 1013 252  7.8 3  5.1  75   12   24 270 -360  0
3900500 3010500  4  5 20   7.3 1013 223  4.5 5  5.1  78    0    0 270 -354  0
3900500 3010500  4  5 21   7.6 1014 215  4.0 5  5.1  80    0    0 275 -352  0
3900500 3010500  4  5 22   6.6 1014 217  5.1 3  5.1  82    0    0 265 -353  0
3900500 3010500  4  5 23   6.2 1013 206  4.8 2  5.0  84    0    0 250 -352  0
3900500 3010500  4  5 24   6.3 1013 196  5.1 1  4.9  83    0    0 239 -352  0
3900500 3010500  4  6  1   6.1 1012 189  5.3 3  4.9  82    0    0 244 -351  0
3900500 3010500  4  6  2   6.4 1011 192  5.7 5  4.8  81    0    0 265 -350  0
3900500 3010500  4  6  3   5.9 1010 185  5.1 7  4.7  80    0    0 287 -351  0
3900500 3010500  4  6  4   5.6 1009 195  5.7 7  4.6  80    0    0 299 -351  0
3900500 3010500  4  6  5   5.7 1008 181  6.3 8  4.7  82    0    0 306 -352  0
3900500 3010500  4  6  6   6.3 1007 195  6.4 8  4.8  82    0    0 314 -352  0
3900500 3010500  4  6  7   6.1 1007 220  7.0 8  5.1  86    0    6 317 -353  0
3900500 3010500  4  6  8   6.4 1007 231  7.1 6  5.4  90   25   99 307 -353  0
3900500 3010500  4  6  9   7.5 1007 235  7.8 5  5.6  90   79  163 296 -355  0
3900500 3010500  4  6 10   7.8 1007 239  7.8 3  5.6  85  180  206 283 -358  0
3900500 3010500  4  6 11   8.3 1007 251  8.8 5  5.4  80  120  256 286 -362  0
3900500 3010500  4  6 12   7.7 1007 245  7.9 5  5.3  78  104  272 297 -367  0
3900500 3010500  4  6 13   6.5 1006 239  8.0 6  5.2  82   13  234 298 -372  0
3900500 3010500  4  6 14   6.3 1006 245  7.9 8  5.2  86    0  161 306 -375  0
3900500 3010500  4  6 15   7.4 1006 249  7.6 5  5.4  87   96  237 299 -375  0
3900500 3010500  4  6 16   7.7 1005 262  9.0 5  5.5  84   77  197 282 -371  0
3900500 3010500  4  6 17   7.6 1005 265  7.1 4  5.4  82  108  139 272 -365  0
3900500 3010500  4  6 18   7.2 1005 237  5.8 4  5.4  83   82   73 263 -359  0
3900500 3010500  4  6 19   5.7 1004 240  6.1 7  5.3  87   14   24 278 -354  0
3900500 3010500  4  6 20   5.5 1004 223  4.6 7  5.2  91    0    0 296 -351  0
3900500 3010500  4  6 21   5.7 1003 202  4.5 7  5.3  92    0    0 298 -350  0
3900500 3010500  4  6 22   5.6 1002 191  5.2 8  5.3  92    0    0 308 -349  0
3900500 3010500  4  6 23   5.0 1001 227  5.7 8  5.2  92    0    0 312 -348  0
3900500 3010500  4  6 24   4.9 1001 220  4.6 7  5.0  92    0    0 305 -349  0
3900500 3010500  4  7  1   5.1 1000 217  5.2 7  5.0  92    0    0 299 -348  0
3900500 3010500  4  7  2   5.0  999 215  5.7 8  5.1  92    0    0 307 -346  0
3900500 3010500  4  7  3   4.9  998 208  5.1 7  5.1  93    0    0 309 -345  0
3900500 3010500  4  7  4   4.8  998 221  5.0 7  5.1  93    0    0 303 -345  0
3900500 3010500  4  7  5   3.9  997 255  5.1 7  4.9  93    0    0 301 -345  0
3900500 3010500  4  7  6   3.7  997 253  4.1 8  4.7  93    0    0 305 -344  0
3900500 3010500  4  7  7   4.4  997 269  4.3 8  4.8  93    8   39 313 -344  0
3900500 3010500  4  7  8   4.7  996 257  5.7 4  4.9  92   20  109 289 -347  0
3900500 3010500  4  7  9   5.5  996 280  6.0 7  5.0  90    0  125 284 -352  0
3900500 3010500  4  7 10   5.7  997 278  5.7 6  5.1  88   48  247 298 -357  0
3900500 3010500  4  7 11   6.6  997 287  5.8 5  5.0  83   94  302 290 -363  0
3900500 3010500  4  7 12   6.5  997 290  6.3 5  4.9  80  112  324 289 -369  0
3900500 3010500  4  7 13   7.1  997 288  7.1 3  5.0  80  250  344 281 -377  0
3900500 3010500  4  7 14   7.3  997 294  7.1 3  5.0  78  212  332 270 -382  0
3900500 3010500  4  7 15   7.3  997 294  7.0 3  5.0  77  247  279 265 -381  0
3900500 3010500  4  7 16   7.2  998 293  6.2 2  5.0  78  203  226 256 -377  0
3900500 3010500  4  7 17   7.0  998 291  5.3 4  4.9  77   82  176 256 -371  0
3900500 3010500  4  7 18   6.3  998 295  4.9 8  4.8  78   11   86 276 -364  0
