Koordinatensystem : Lambert konform konisch
Rechtswert        : 4174500 Meter
Hochwert          : 2863500 Meter
Hoehenlage        : 43 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4174500 2863500  3  9 11  -0.8  994  90  4.1 7  3.0  84    5  180 256 -300  0
4174500 2863500  3  9 12   0.2  994  87  3.7 7  3.1  81    5  199 259 -308  0
4174500 2863500  3  9 13   0.6  993  83  3.7 7  3.1  79    3  189 263 -314  0
4174500 2863500  3  9 14   0.2  993  80  3.2 7  3.2  80    0  156 265 -317  0
4174500 2863500  3  9 15   0.0  993  61  3.2 7  3.3  84    0  120 265 -320  0
4174500 2863500  3  9 16  -0.1  993  80  3.2 7  3.4  89    0   81 266 -319  0
4174500 2863500  3  9 17  -0.2  993  79  2.7 7  3.5  92    0   65 265 -317  0
4174500 2863500  3  9 18  -0.6  993  62  2.8 8  3.5  94    0    7 270 -314  0
4174500 2863500  3  9 19  -0.7  994  41  2.1 8  3.4  93    0    0 274 -308  0
4174500 2863500  3  9 20  -0.5  995  33  1.6 8  3.4  91    0    0 275 -305  0
4174500 2863500  3  9 21  -0.7  995   4  1.3 7  3.3  89    0    0 270 -302  0
4174500 2863500  3  9 22  -0.8  995 352  0.6 7  3.3  89    0    0 266 -301  0
4174500 2863500  3  9 23  -0.6  996 345  0.4 8  3.2  89    0    0 273 -299  0
4174500 2863500  3  9 24  -0.8  996   3  0.9 8  3.2  88    0    0 280 -298  0
4174500 2863500  3 10  1  -1.0  996  11  0.4 8  3.2  89    0    0 279 -298  0
4174500 2863500  3 10  2  -0.9  996  37  0.6 8  3.2  89    0    0 280 -297  0
4174500 2863500  3 10  3  -0.8  996  78  0.5 8  3.2  89    0    0 281 -296  0
4174500 2863500  3 10  4  -0.9  996  94  0.8 8  3.3  92    0    0 282 -296  0
4174500 2863500  3 10  5  -0.9  996  87  1.5 8  3.4  93    0    0 283 -296  0
4174500 2863500  3 10  6  -1.1  996 105  1.8 8  3.4  94    0    0 285 -296  0
4174500 2863500  3 10  7  -1.0  996  91  1.5 8  3.4  95    0    1 286 -295  0
4174500 2863500  3 10  8  -1.0  996 100  2.0 7  3.4  96    0   20 280 -295  0
4174500 2863500  3 10  9  -0.8  996  91  1.8 7  3.5  97    0   68 274 -296  0
4174500 2863500  3 10 10  -0.4  996  87  1.3 7  3.6  98   10  116 276 -300  0
4174500 2863500  3 10 11  -0.1  996  92  0.8 8  3.7  97    0  105 283 -304  0
4174500 2863500  3 10 12   0.1  996  70  1.2 6  3.7  96    0  106 277 -308  0
4174500 2863500  3 10 13   0.2  996  68  0.9 8  3.7  96    0   91 278 -312  0
4174500 2863500  3 10 14   0.3  996  69  1.8 8  3.8  96    0   73 290 -314  0
4174500 2863500  3 10 15   0.2  996  75  2.2 8  3.8  96    0   55 289 -315  0
4174500 2863500  3 10 16   0.0  996  64  2.3 8  3.7  96    0   45 289 -316  0
4174500 2863500  3 10 17  -0.1  996  77  3.1 6  3.7  96    0   31 277 -314  0
4174500 2863500  3 10 18  -0.2  996  73  3.3 8  3.7  97    0    5 277 -312  0
4174500 2863500  3 10 19  -0.4  997  82  3.5 8  3.7  97    0    0 290 -309  0
4174500 2863500  3 10 20  -0.8  997  69  3.4 8  3.6  98    0    0 292 -306  0
4174500 2863500  3 10 21  -0.8  997  72  3.8 8  3.6  98    0    0 292 -305  0
4174500 2863500  3 10 22  -1.3  997  72  4.1 8  3.5  98    0    0 291 -303  0
4174500 2863500  3 10 23  -1.3  997  76  4.0 8  3.4  98    0    0 289 -301  0
4174500 2863500  3 10 24  -1.3  997  70  3.7 8  3.5  98    0    0 288 -299  0
4174500 2863500  3 11  1  -1.3  997  67  4.0 8  3.4  98    0    0 287 -298  0
4174500 2863500  3 11  2  -1.3  998  62  3.8 7  3.4  96    0    0 280 -296  0
4174500 2863500  3 11  3  -1.5  998  65  5.2 8  3.3  95    0    0 279 -294  0
4174500 2863500  3 11  4  -2.2  998  64  5.3 8  3.2  95    0    0 281 -292  0
4174500 2863500  3 11  5  -2.5  998  55  5.7 8  3.0  93    0    0 278 -291  0
4174500 2863500  3 11  6  -3.0  999  61  5.9 8  2.9  91    0    0 276 -289  0
4174500 2863500  3 11  7  -3.3 1000  56  5.9 7  2.8  91    0    3 267 -287  0
4174500 2863500  3 11  8  -3.4 1001  53  4.7 8  2.8  92    0   18 264 -286  0
4174500 2863500  3 11  9  -3.3 1002  40  5.9 7  2.8  92    0   61 261 -287  0
4174500 2863500  3 11 10  -2.9 1002  49  6.2 8  2.8  91    0   88 261 -294  0
4174500 2863500  3 11 11  -2.9 1003  41  5.6 8  2.8  90    0  111 265 -302  0
4174500 2863500  3 11 12  -2.5 1004  34  5.8 7  2.8  88    0  155 260 -307  0
4174500 2863500  3 11 13  -2.6 1004  40  5.2 7  2.7  87    0  174 254 -311  0
4174500 2863500  3 11 14  -1.8 1005  26  4.9 8  2.7  84    0  131 258 -314  0
4174500 2863500  3 11 15  -2.2 1005  18  5.5 8  2.8  84    0   98 262 -315  0
4174500 2863500  3 11 16  -2.0 1005  15  5.5 8  2.7  84    0   90 260 -313  0
4174500 2863500  3 11 17  -2.3 1006  11  5.0 8  2.7  83    0   63 258 -310  0
4174500 2863500  3 11 18  -2.5 1006  17  5.3 8  2.7  84    0    7 254 -305  0
4174500 2863500  3 11 19  -2.9 1007  10  4.7 6  2.6  84    0    0 242 -297  0
4174500 2863500  3 11 20  -3.6 1008   3  5.3 5  2.6  86    0    0 226 -290  0
4174500 2863500  3 11 21  -4.0 1008 354  5.7 5  2.6  89    0    0 220 -285  0
4174500 2863500  3 11 22  -4.4 1008  13  5.4 5  2.5  91    0    0 218 -282  0
4174500 2863500  3 11 23  -4.3 1009 357  5.3 6  2.5  90    0    0 221 -281  0
4174500 2863500  3 11 24  -4.5 1009 351  5.5 3  2.5  90    0    0 212 -282  0
4174500 2863500  3 12  1  -4.7 1010   1  4.9 5  2.4  91    0    0 208 -284  0
4174500 2863500  3 12  2  -4.6 1010 354  4.9 6  2.4  90    0    0 218 -286  0
4174500 2863500  3 12  3  -4.5 1011 350  5.1 6  2.4  89    0    0 223 -286  0
4174500 2863500  3 12  4  -4.4 1012 346  4.6 6  2.5  90    0    0 225 -286  0
4174500 2863500  3 12  5  -4.5 1013 345  4.6 6  2.5  92    0    0 226 -286  0
4174500 2863500  3 12  6  -4.7 1014 347  4.0 7  2.6  95    0    0 231 -285  0
4174500 2863500  3 12  7  -4.4 1015 340  4.1 8  2.6  96    0    5 240 -283  0
4174500 2863500  3 12  8  -4.2 1016 341  4.6 8  2.6  94   15   48 243 -282  0
4174500 2863500  3 12  9  -3.8 1017 350  4.6 7  2.6  91    7  104 241 -285  0
4174500 2863500  3 12 10  -3.1 1019 350  5.1 7  2.6  89    7  154 241 -292  0
4174500 2863500  3 12 11  -2.3 1020   4  5.2 6  2.7  87   23  217 242 -301  0
4174500 2863500  3 12 12  -1.7 1021  11  5.1 7  2.7  84   23  243 247 -308  0
4174500 2863500  3 12 13  -1.6 1022  16  5.0 6  2.7  82    5  208 251 -311  0
4174500 2863500  3 12 14  -1.2 1022   2  4.8 5  2.7  81   21  231 244 -313  0
4174500 2863500  3 12 15  -0.8 1023 335  5.0 7  2.7  77    0  146 249 -315  0
4174500 2863500  3 12 16  -1.2 1023 354  4.1 6  2.7  79    0   94 253 -315  0
4174500 2863500  3 12 17  -1.4 1024 338  4.6 5  2.8  81   20  102 240 -312  0
4174500 2863500  3 12 18  -2.1 1025 334  3.7 5  2.7  81    0   29 233 -307  0
4174500 2863500  3 12 19  -3.0 1026  12  3.1 3  2.6  85    0    0 220 -300  0
4174500 2863500  3 12 20  -3.7 1027   6  3.2 2  2.6  89    0    0 206 -295  0
4174500 2863500  3 12 21  -4.5 1028  33  2.8 1  2.5  91    0    0 196 -292  0
4174500 2863500  3 12 22  -5.9 1028   8  2.6 1  2.3  92    0    0 190 -289  0
4174500 2863500  3 12 23  -6.3 1029   4  3.2 3  2.3  96    0    0 196 -286  0
4174500 2863500  3 12 24  -6.9 1029   1  2.9 1  2.2  97    0    0 194 -284  0
4174500 2863500  3 13  1  -7.5 1029 351  2.1 1  2.1  97    0    0 185 -282  0
4174500 2863500  3 13  2  -8.7 1030 351  1.7 1  2.0  98    0    0 183 -280  0
4174500 2863500  3 13  3 -10.2 1030 351  1.7 1  1.8 100    0    0 180 -279  0
4174500 2863500  3 13  4 -12.1 1030   9  1.5 0  1.6 100    0    0 173 -277  0
4174500 2863500  3 13  5 -13.0 1030  17  1.6 0  1.4 100    0    0 166 -276  0
4174500 2863500  3 13  6 -10.5 1031   6  1.6 1  1.5  98    0    0 173 -275  0
4174500 2863500  3 13  7 -10.9 1031   5  1.5 2  1.6  98    0    7 184 -274  0
4174500 2863500  3 13  8  -9.3 1031  14  1.9 2  1.7 100   67   37 190 -274  0
4174500 2863500  3 13  9  -6.3 1031  28  1.9 3  2.0  97  143   69 200 -280  0
4174500 2863500  3 13 10  -3.4 1031  41  2.1 3  2.3  88  103  162 213 -291  0
4174500 2863500  3 13 11  -1.7 1031  23  3.2 3  2.4  79  206  174 219 -302  0
4174500 2863500  3 13 12  -1.5 1031  40  3.8 3  2.4  72  233  196 220 -310  0
4174500 2863500  3 13 13  -1.2 1031  33  3.6 4  2.3  68  134  245 224 -315  0
4174500 2863500  3 13 14  -0.3 1030  40  2.8 5  2.3  64   32  227 235 -317  0
4174500 2863500  3 13 15  -0.7 1030  50  3.3 5  2.3  63   46  203 241 -320  0
4174500 2863500  3 13 16  -0.7 1029 103  2.3 6  2.3  64   18  147 244 -322  0
4174500 2863500  3 13 17  -1.1 1029  55  3.0 5  2.3  66   61   92 244 -319  0
4174500 2863500  3 13 18  -2.2 1029  20  2.2 4  2.3  70    6   33 233 -316  0
4174500 2863500  3 13 19  -4.1 1029 264  2.0 1  2.2  76    0    0 211 -311  0
4174500 2863500  3 13 20  -4.6 1029 328  1.9 1  2.2  83    0    0 197 -304  0
4174500 2863500  3 13 21  -6.7 1029  14  2.0 0  2.1  87    0    0 190 -302  0
4174500 2863500  3 13 22  -7.3 1029  45  2.5 0  2.0  89    0    0 183 -302  0
4174500 2863500  3 13 23  -8.9 1029  45  2.5 0  1.8  90    0    0 181 -299  0
4174500 2863500  3 13 24 -11.5 1029  44  2.2 0  1.7  96    0    0 177 -294  0
4174500 2863500  3 14  1 -11.0 1029  51  1.7 2  1.5  98    0    0 182 -291  0
4174500 2863500  3 14  2 -12.6 1028  42  1.5 1  1.4  96    0    0 184 -288  0
4174500 2863500  3 14  3 -13.3 1028  37  1.5 1  1.3  95    0    0 177 -285  0
4174500 2863500  3 14  4 -14.0 1028  24  1.4 2  1.3  98    0    0 179 -283  0
4174500 2863500  3 14  5 -14.4 1027  26  1.3 3  1.2 100    0    0 187 -282  0
4174500 2863500  3 14  6 -13.4 1027  22  1.3 3  1.2  96    0    0 191 -280  0
4174500 2863500  3 14  7 -14.2 1027  23  1.4 6  1.2  95    0    7 204 -279  0
4174500 2863500  3 14  8  -9.8 1027  29  1.4 6  1.4  96   39   36 222 -280  0
4174500 2863500  3 14  9  -6.9 1027  37  1.0 5  1.9  94   43  104 228 -286  0
4174500 2863500  3 14 10  -4.1 1027  62  1.6 4  2.2  88   66  160 227 -297  0
4174500 2863500  3 14 11  -2.1 1027  66  1.8 3  2.3  77  182  166 224 -308  0
4174500 2863500  3 14 12  -1.0 1026 102  2.9 3  2.2  67  193  193 222 -315  0
4174500 2863500  3 14 13  -0.6 1026 118  2.7 4  2.2  62  168  214 230 -320  0
4174500 2863500  3 14 14  -0.6 1025 106  2.4 4  2.2  61  135  210 237 -322  0
4174500 2863500  3 14 15  -0.4 1025  85  2.1 3  2.2  61  159  168 235 -322  0
4174500 2863500  3 14 16  -0.6 1024  63  1.8 3  2.2  61  142  122 232 -323  0
4174500 2863500  3 14 17  -0.7 1024  54  3.0 3  2.2  63   91   77 233 -321  0
4174500 2863500  3 14 18  -1.8 1024  29  2.1 1  2.3  66    8   34 224 -319  0
4174500 2863500  3 14 19  -3.7 1024  33  1.6 0  2.2  72    0    0 207 -317  0
4174500 2863500  3 14 20  -4.8 1024  47  1.6 0  2.2  80    0    0 198 -316  0
4174500 2863500  3 14 21  -4.8 1024  28  1.8 0  2.2  83    0    0 197 -314  0
4174500 2863500  3 14 22  -6.3 1024  26  1.4 0  2.1  86    0    0 194 -312  0
4174500 2863500  3 14 23  -6.6 1023  47  1.5 0  2.1  91    0    0 190 -312  0
4174500 2863500  3 14 24  -6.0 1023  57  1.4 1  2.1  91    0    0 196 -313  0
4174500 2863500  3 15  1  -5.7 1023  37  1.3 5  2.3  93    0    0 221 -312  0
4174500 2863500  3 15  2  -3.7 1023  35  1.8 7  2.4  92    0    0 252 -311  0
4174500 2863500  3 15  3  -4.7 1023  25  1.6 6  2.5  91    0    0 258 -312  0
4174500 2863500  3 15  4  -4.0 1022  29  1.9 6  2.5  91    0    0 255 -312  0
4174500 2863500  3 15  5  -5.2 1022  40  1.6 5  2.4  92    0    0 251 -311  0
4174500 2863500  3 15  6  -7.7 1021  24  1.2 5  2.3  97    0    0 244 -309  0
4174500 2863500  3 15  7  -5.1 1021  24  1.3 8  2.3  99    1   11 257 -308  0
4174500 2863500  3 15  8  -5.0 1021  17  1.3 8  2.6  99    6   54 274 -308  0
4174500 2863500  3 15  9  -2.7 1021  36  2.3 7  2.7  96    3  109 274 -311  0
4174500 2863500  3 15 10  -1.9 1021  38  3.1 7  2.9  91    4  165 274 -315  0
4174500 2863500  3 15 11  -0.4 1021  37  3.4 7  3.0  86    5  203 278 -320  0
4174500 2863500  3 15 12   0.3 1022  62  3.0 7  3.0  81    1  188 283 -327  0
4174500 2863500  3 15 13   0.6 1022  71  2.7 7  3.1  80    0  117 286 -332  0
4174500 2863500  3 15 14   0.6 1022  59  3.8 7  3.1  80    0   95 286 -333  0
4174500 2863500  3 15 15   0.8 1021  59  3.4 7  3.1  80    0   84 285 -330  0
4174500 2863500  3 15 16   1.2 1021  50  3.5 8  3.2  79    0   64 290 -328  0
4174500 2863500  3 15 17   1.2 1021  60  2.7 7  3.2  79    0   61 290 -326  0
4174500 2863500  3 15 18   1.0 1021  44  2.6 8  3.2  80    1   35 289 -323  0
4174500 2863500  3 15 19   0.7 1021  37  2.6 8  3.3  82    0    0 292 -321  0
4174500 2863500  3 15 20   0.6 1021  45  1.7 8  3.3  85    0    0 291 -319  0
4174500 2863500  3 15 21   0.5 1021  38  2.4 8  3.4  86    0    0 291 -319  0
4174500 2863500  3 15 22   0.4 1021  35  2.5 8  3.4  87    0    0 291 -318  0
4174500 2863500  3 15 23   0.4 1021  29  2.5 7  3.4  88    0    0 287 -318  0
4174500 2863500  3 15 24   0.0 1021  25  2.2 6  3.4  88    0    0 277 -318  0
4174500 2863500  3 16  1  -0.1 1021  24  3.1 7  3.3  88    0    0 274 -318  0
4174500 2863500  3 16  2  -0.3 1021  25  3.2 8  3.3  88    0    0 285 -318  0
4174500 2863500  3 16  3  -0.5 1021  27  3.2 8  3.2  88    0    0 291 -318  0
4174500 2863500  3 16  4  -0.5 1021  38  3.3 8  3.2  89    0    0 292 -318  0
4174500 2863500  3 16  5  -0.5 1021  30  3.3 8  3.2  89    0    0 294 -318  0
4174500 2863500  3 16  6  -0.6 1021  43  3.6 8  3.2  89    0    0 296 -318  0
4174500 2863500  3 16  7  -0.6 1021  40  3.6 8  3.2  88    1   10 296 -318  0
4174500 2863500  3 16  8  -0.4 1021  40  3.5 7  3.2  87   19   43 291 -318  0
4174500 2863500  3 16  9   0.1 1021  56  4.2 7  3.1  84   23  107 285 -321  0
4174500 2863500  3 16 10   0.2 1022  46  4.2 7  3.1  82   10  153 286 -326  0
4174500 2863500  3 16 11   1.7 1022  22  4.0 7  3.2  79    1  167 290 -332  0
4174500 2863500  3 16 12   2.1 1022  48  4.1 6  3.2  74  101  228 288 -335  0
4174500 2863500  3 16 13   3.1 1022  55  4.0 6  3.2  70   25  228 285 -334  0
4174500 2863500  3 16 14   3.4 1022  79  4.0 6  3.1  66   21  214 287 -333  0
4174500 2863500  3 16 15   3.5 1022  75  4.1 5  3.1  65   54  200 281 -334  0
4174500 2863500  3 16 16   4.0 1022  43  3.8 6  3.1  64   16  140 281 -333  0
4174500 2863500  3 16 17   3.3 1022  43  3.5 7  3.1  65    0   73 292 -333  0
4174500 2863500  3 16 18   2.8 1022  41  3.3 7  3.2  68    0   27 295 -331  0
4174500 2863500  3 16 19   2.1 1022  37  3.3 7  3.2  72    0    0 292 -327  0
4174500 2863500  3 16 20   1.4 1022  37  3.4 7  3.2  76    0    0 289 -324  0
4174500 2863500  3 16 21   1.2 1023  37  3.4 8  3.3  79    0    0 295 -321  0
4174500 2863500  3 16 22   0.8 1023  36  3.0 7  3.3  82    0    0 296 -321  0
4174500 2863500  3 16 23   0.6 1023  32  2.9 7  3.3  84    0    0 289 -320  0
4174500 2863500  3 16 24   0.2 1023  28  2.8 8  3.3  86    0    0 294 -320  0
4174500 2863500  3 17  1   0.0 1023  34  3.2 8  3.3  87    0    0 301 -320  0
4174500 2863500  3 17  2   0.1 1023  34  3.1 8  3.3  87    0    0 299 -319  0
4174500 2863500  3 17  3  -0.2 1023  30  3.4 8  3.2  86    0    0 299 -319  0
4174500 2863500  3 17  4  -0.4 1022  34  3.6 6  3.2  87    0    0 286 -319  0
4174500 2863500  3 17  5  -0.5 1021  25  3.9 5  3.2  87    0    0 270 -319  0
4174500 2863500  3 17  6  -0.3 1021  30  3.5 6  3.1  85    0    0 270 -319  0
4174500 2863500  3 17  7  -0.5 1021  37  3.3 7  3.1  84    0    6 281 -319  0
4174500 2863500  3 17  8  -0.5 1021  37  3.1 7  3.1  85    1   43 286 -320  0
4174500 2863500  3 17  9  -0.1 1022  37  2.9 7  3.2  86    2   98 287 -322  0
4174500 2863500  3 17 10   0.6 1022  49  3.5 7  3.2  83    9  160 289 -326  0
4174500 2863500  3 17 11   1.6 1022  51  3.6 6  3.2  78   31  218 288 -331  0
4174500 2863500  3 17 12   1.9 1023  52  4.6 5  3.2  74   56  252 280 -335  0
4174500 2863500  3 17 13   2.4 1022  56  3.7 7  3.2  72    1  182 289 -339  0
4174500 2863500  3 17 14   2.8 1022  41  3.9 7  3.2  71    2  190 301 -339  0
4174500 2863500  3 17 15   3.0 1022  33  4.0 5  3.2  69   40  211 294 -339  0
4174500 2863500  3 17 16   2.2 1022  24  4.0 6  3.2  71   13  149 290 -338  0
4174500 2863500  3 17 17   1.8 1022  25  3.8 6  3.3  75   13   99 291 -336  0
4174500 2863500  3 17 18   1.3 1022  39  3.7 8  3.3  79    1   33 297 -334  0
4174500 2863500  3 17 19   1.0 1022  49  4.0 8  3.3  81    0    0 302 -331  0
4174500 2863500  3 17 20   0.6 1022  40  3.6 8  3.3  83    0    0 301 -327  0
4174500 2863500  3 17 21   0.4 1022  37  3.5 8  3.3  85    0    0 301 -324  0
4174500 2863500  3 17 22   0.3 1022  28  3.1 8  3.3  86    0    0 301 -322  0
4174500 2863500  3 17 23   0.0 1022  27  2.9 8  3.3  87    0    0 301 -320  0
4174500 2863500  3 17 24  -0.1 1022  19  3.2 8  3.3  89    0    0 301 -319  0
4174500 2863500  3 18  1  -0.2 1022  11  3.4 8  3.3  89    0    0 302 -318  0
4174500 2863500  3 18  2  -0.3 1022  12  3.0 8  3.3  89    0    0 302 -318  0
4174500 2863500  3 18  3  -0.5 1021   9  2.7 7  3.3  90    0    0 297 -318  0
4174500 2863500  3 18  4  -0.6 1021   9  3.1 7  3.3  90    0    0 293 -318  0
4174500 2863500  3 18  5  -0.6 1021  15  2.8 6  3.2  90    0    0 288 -318  0
4174500 2863500  3 18  6  -0.8 1020  11  2.6 6  3.2  90    0    0 281 -318  0
4174500 2863500  3 18  7  -1.1 1019   2  2.5 7  3.2  90    0    6 285 -318  0
4174500 2863500  3 18  8  -0.9 1019   8  2.4 8  3.2  90    0   42 293 -318  0
4174500 2863500  3 18  9  -0.9 1019 351  2.6 8  3.2  90    0   86 298 -320  0
4174500 2863500  3 18 10  -0.9 1019   5  2.6 7  3.1  89    0  114 292 -324  0
4174500 2863500  3 18 11  -0.7 1020  33  2.0 8  3.1  87    0  116 293 -328  0
4174500 2863500  3 18 12  -0.5 1020 358  2.0 8  3.1  86    0  116 300 -331  0
4174500 2863500  3 18 13  -0.4 1020   5  2.3 8  3.1  85    0  111 300 -334  0
4174500 2863500  3 18 14  -0.3 1019 325  2.3 8  3.1  84    0   94 301 -339  0
4174500 2863500  3 18 15  -0.2 1019 315  2.7 8  3.1  84    0   83 299 -343  0
4174500 2863500  3 18 16  -0.3 1018 318  3.1 8  3.1  84    0   67 296 -343  0
4174500 2863500  3 18 17  -0.6 1017 308  2.2 7  3.1  85    0   61 286 -338  0
4174500 2863500  3 18 18  -1.1 1017 292  2.0 8  3.1  87    0   24 282 -333  0
4174500 2863500  3 18 19  -1.3 1017 280  2.2 8  3.1  89    0    0 282 -328  0
4174500 2863500  3 18 20  -1.4 1017 305  2.6 8  3.1  90    0    0 281 -325  0
4174500 2863500  3 18 21  -1.6 1016 282  2.2 8  3.0  90    0    0 281 -322  0
4174500 2863500  3 18 22  -1.6 1016 278  4.0 8  3.0  90    0    0 281 -319  0
4174500 2863500  3 18 23  -1.7 1015 272  2.9 8  3.0  91    0    0 282 -318  0
4174500 2863500  3 18 24  -2.0 1015 279  3.3 8  3.0  92    0    0 283 -317  0
4174500 2863500  3 19  1  -1.9 1015 273  4.0 7  3.0  91    0    0 279 -316  0
4174500 2863500  3 19  2  -2.0 1014 245  3.1 7  3.0  90    0    0 275 -316  0
4174500 2863500  3 19  3  -2.0 1014 255  3.4 7  2.9  90    0    0 276 -315  0
4174500 2863500  3 19  4  -2.0 1013 262  3.8 8  2.9  89    0    0 281 -314  0
4174500 2863500  3 19  5  -2.2 1012 270  4.0 7  2.9  88    0    0 280 -313  0
4174500 2863500  3 19  6  -2.3 1012 266  3.6 7  2.9  89    0    0 276 -312  0
4174500 2863500  3 19  7  -2.2 1011 269  3.5 8  2.9  89    0    7 282 -311  0
4174500 2863500  3 19  8  -2.0 1011 269  3.4 7  2.9  88    0   44 283 -311  0
4174500 2863500  3 19  9  -1.7 1011 250  3.6 8  2.9  86    0   89 286 -313  0
4174500 2863500  3 19 10  -1.5 1010 257  4.2 8  2.9  86    0  122 293 -318  0
4174500 2863500  3 19 11  -1.0 1010 242  3.9 8  2.9  85    0  124 295 -326  0
4174500 2863500  3 19 12  -0.5 1010 258  4.2 7  3.0  84    0  145 291 -332  0
4174500 2863500  3 19 13   0.2 1009 246  4.6 7  3.1  83    3  211 289 -333  0
4174500 2863500  3 19 14   0.7 1009 236  5.1 7  3.2  80    2  193 292 -331  0
4174500 2863500  3 19 15   1.7 1008 244  5.0 8  3.3  79    0  156 299 -330  0
4174500 2863500  3 19 16   2.0 1007 260  5.1 8  3.5  80    0   96 306 -329  0
4174500 2863500  3 19 17   2.2 1006 265  5.0 8  3.6  80    0   68 307 -328  0
4174500 2863500  3 19 18   2.0 1006 272  4.9 8  3.7  82    0   24 308 -327  0
4174500 2863500  3 19 19   1.6 1006 274  4.6 8  3.8  87    0    0 306 -326  0
4174500 2863500  3 19 20   1.6 1006 278  4.7 8  3.9  92    0    0 305 -325  0
4174500 2863500  3 19 21   1.5 1006 269  3.9 8  4.1  95    0    0 304 -324  0
4174500 2863500  3 19 22   1.7 1006 268  3.5 8  4.2  97    0    0 305 -324  0
4174500 2863500  3 19 23   1.6 1006 272  3.3 7  4.2  98    0    0 299 -324  0
4174500 2863500  3 19 24   1.8 1006 262  3.4 8  4.2  98    0    0 299 -323  0
4174500 2863500  3 20  1   1.8 1006 268  3.5 8  4.2  97    0    0 305 -323  0
4174500 2863500  3 20  2   1.8 1006 267  3.5 8  4.2  97    0    0 305 -323  0
4174500 2863500  3 20  3   1.8 1006 267  2.9 8  4.2  96    0    0 305 -323  0
4174500 2863500  3 20  4   1.5 1006 264  3.1 8  4.1  95    0    0 306 -322  0
4174500 2863500  3 20  5   1.6 1006 257  2.5 8  4.0  94    0    0 306 -322  0
4174500 2863500  3 20  6   1.7 1006 269  2.3 7  4.0  92    0    0 301 -322  0
4174500 2863500  3 20  7   1.4 1006 262  1.9 8  4.0  93    0    5 300 -321  0
4174500 2863500  3 20  8   1.4 1006 233  2.1 8  4.0  94    0   35 305 -321  0
4174500 2863500  3 20  9   1.8 1006 245  2.2 8  4.0  94    0   75 305 -322  0
4174500 2863500  3 20 10   2.0 1006 236  2.4 7  4.1  93    0   98 299 -325  0
4174500 2863500  3 20 11   2.5 1005 242  3.3 7  4.0  89    0   90 293 -328  0
4174500 2863500  3 20 12   3.1 1005 247  4.3 8  4.0  85    0   87 297 -335  0
4174500 2863500  3 20 13   3.0 1005 251  3.6 8  4.0  83    0   85 302 -341  0
4174500 2863500  3 20 14   3.8 1004 270  3.8 8  3.9  80    0   82 300 -339  0
4174500 2863500  3 20 15   3.8 1004 269  4.2 5  3.8  76    7  207 284 -339  0
4174500 2863500  3 20 16   5.1 1003 284  4.7 3  3.8  72   40  228 260 -341  0
4174500 2863500  3 20 17   5.0 1003 285  4.6 3  3.7  68   46  165 251 -339  0
4174500 2863500  3 20 18   4.2 1003 338  3.5 6  3.7  70    7   57 258 -333  0
4174500 2863500  3 20 19   2.8 1003 349  3.0 8  3.7  74    0    0 270 -327  0
4174500 2863500  3 20 20   1.7 1003 321  3.9 8  3.6  80    0    0 270 -322  0
4174500 2863500  3 20 21   1.6 1004 314  3.6 8  3.6  82    0    0 267 -319  0
4174500 2863500  3 20 22   1.0 1004 263  2.1 7  3.5  82    0    0 262 -318  0
4174500 2863500  3 20 23   0.4 1005 326  2.6 5  3.4  84    0    0 248 -318  0
4174500 2863500  3 20 24   0.0 1005 337  2.5 2  3.3  86    0    0 229 -318  0
4174500 2863500  3 21  1  -0.6 1005 319  2.0 2  3.3  88    0    0 216 -317  0
4174500 2863500  3 21  2  -0.9 1005 275  1.9 3  3.2  89    0    0 217 -317  0
